datetime,registered_count,direct_count,total_count,hour,day_of_month,month,year,day_of_week,is_weekend,date,conditions,temperature_c,perceived_temperature_c,humidity,windspeed_kmh,is_holiday
2011-01-10 16:00:00,70,4,74,16,10,1,2011,0,False,2011-01-10,clear,1.4,-2.0,40.0,9.0,False
2011-01-10 17:00:00,174,4,178,17,10,1,2011,0,False,2011-01-10,clear,1.4,-1.0,40.0,7.0,False
2011-01-10 18:00:00,154,1,155,18,10,1,2011,0,False,2011-01-10,clear,1.4,-3.0,40.0,15.0,False
2011-01-10 19:00:00,92,3,95,19,10,1,2011,0,False,2011-01-10,clear,-0.5,-5.0,47.0,11.0,False
2011-01-10 20:00:00,73,1,74,20,10,1,2011,0,False,2011-01-10,clear,-0.5,-5.0,50.0,11.0,False
2011-01-10 21:00:00,37,1,38,21,10,1,2011,0,False,2011-01-10,clear,-1.4,-7.0,59.0,13.0,False
2011-01-10 22:00:00,22,2,24,22,10,1,2011,0,False,2011-01-10,clear,-1.4,-6.0,59.0,11.0,False
2011-01-10 23:00:00,18,0,18,23,10,1,2011,0,False,2011-01-10,clear,-1.4,-6.0,59.0,11.0,False
2011-01-11 00:00:00,10,2,12,0,11,1,2011,1,False,2011-01-11,clear,-1.4,-5.0,59.0,7.0,False
2011-01-11 01:00:00,3,0,3,1,11,1,2011,1,False,2011-01-11,clear,-1.4,-6.0,59.0,11.0,False
2011-01-11 02:00:00,3,0,3,2,11,1,2011,1,False,2011-01-11,clouds,-0.5,-6.0,55.0,13.0,False
2011-01-11 05:00:00,6,0,6,5,11,1,2011,1,False,2011-01-11,clouds,-0.5,-4.0,55.0,9.0,False
2011-01-11 06:00:00,27,0,27,6,11,1,2011,1,False,2011-01-11,clouds,-0.5,-4.0,55.0,9.0,False
2011-01-11 07:00:00,97,2,99,7,11,1,2011,1,False,2011-01-11,clouds,-0.5,-1.0,55.0,0.0,False
2011-01-11 08:00:00,214,3,217,8,11,1,2011,1,False,2011-01-11,clouds,0.5,-2.0,51.0,6.0,False
2011-01-11 09:00:00,127,3,130,9,11,1,2011,1,False,2011-01-11,clouds,0.5,-3.0,51.0,11.0,False
2011-01-11 10:00:00,51,3,54,10,11,1,2011,1,False,2011-01-11,clouds,1.4,-2.0,51.0,11.0,False
2011-01-11 11:00:00,31,4,35,11,11,1,2011,1,False,2011-01-11,clouds,1.4,-2.0,47.0,9.0,False
2011-01-11 12:00:00,55,2,57,12,11,1,2011,1,False,2011-01-11,clouds,1.4,-1.0,51.0,7.0,False
2011-01-11 13:00:00,46,6,52,13,11,1,2011,1,False,2011-01-11,clouds,1.4,-1.0,59.0,6.0,False
2011-01-11 14:00:00,60,3,63,14,11,1,2011,1,False,2011-01-11,clouds,1.4,-1.0,59.0,6.0,False
2011-01-11 15:00:00,45,2,47,15,11,1,2011,1,False,2011-01-11,clouds,-0.5,-3.0,80.0,6.0,False
2011-01-11 16:00:00,72,4,76,16,11,1,2011,1,False,2011-01-11,clouds,-0.5,-6.0,86.0,15.0,False
2011-01-11 17:00:00,130,6,136,17,11,1,2011,1,False,2011-01-11,clouds,-0.5,-6.0,86.0,15.0,False
2011-01-11 18:00:00,94,1,95,18,11,1,2011,1,False,2011-01-11,light_rain,-0.5,-4.0,93.0,7.0,False
2011-01-11 19:00:00,51,0,51,19,11,1,2011,1,False,2011-01-11,light_rain,-0.5,-1.0,93.0,0.0,False
2011-01-11 20:00:00,32,0,32,20,11,1,2011,1,False,2011-01-11,light_rain,-0.5,-6.0,93.0,13.0,False
2011-01-11 21:00:00,20,0,20,21,11,1,2011,1,False,2011-01-11,light_rain,-0.5,-3.0,86.0,6.0,False
2011-01-11 22:00:00,28,1,29,22,11,1,2011,1,False,2011-01-11,light_rain,-0.5,-4.0,93.0,7.0,False
2011-01-11 23:00:00,18,1,19,23,11,1,2011,1,False,2011-01-11,light_rain,-0.5,-3.0,93.0,6.0,False
2011-01-12 00:00:00,7,0,7,0,12,1,2011,2,False,2011-01-12,clouds,-0.5,-3.0,86.0,6.0,False
2011-01-12 01:00:00,6,0,6,1,12,1,2011,2,False,2011-01-12,clouds,-0.5,-4.0,86.0,7.0,False
2011-01-12 02:00:00,1,0,1,2,12,1,2011,2,False,2011-01-12,clear,-1.4,-6.0,86.0,9.0,False
2011-01-12 05:00:00,5,0,5,5,12,1,2011,2,False,2011-01-12,clear,-1.4,-6.0,86.0,11.0,False
2011-01-12 06:00:00,16,0,16,6,12,1,2011,2,False,2011-01-12,clear,-2.4,-6.0,93.0,9.0,False
2011-01-12 07:00:00,54,0,54,7,12,1,2011,2,False,2011-01-12,clear,-1.4,-6.0,69.0,9.0,False
2011-01-12 08:00:00,125,3,128,8,12,1,2011,2,False,2011-01-12,clear,-0.5,-5.0,59.0,11.0,False
2011-01-12 09:00:00,78,3,81,9,12,1,2011,2,False,2011-01-12,clear,-0.5,-7.0,59.0,22.0,False
2011-01-12 10:00:00,39,0,39,10,12,1,2011,2,False,2011-01-12,clear,0.5,-4.0,55.0,15.0,False
2011-01-12 11:00:00,32,3,35,11,12,1,2011,2,False,2011-01-12,clear,1.4,-4.0,51.0,26.0,False
2011-01-12 12:00:00,52,3,55,12,12,1,2011,2,False,2011-01-12,clear,1.4,-6.0,47.0,39.0,False
2011-01-12 13:00:00,49,0,49,13,12,1,2011,2,False,2011-01-12,clear,2.3,-3.0,44.0,24.0,False
2011-01-12 14:00:00,44,0,44,14,12,1,2011,2,False,2011-01-12,clear,1.4,-4.0,47.0,22.0,False
2011-01-12 15:00:00,48,1,49,15,12,1,2011,2,False,2011-01-12,clear,1.4,-5.0,47.0,28.0,False
2011-01-12 16:00:00,63,5,68,16,12,1,2011,2,False,2011-01-12,clear,2.3,-3.0,44.0,22.0,False
2011-01-12 17:00:00,139,0,139,17,12,1,2011,2,False,2011-01-12,clear,1.4,-4.0,47.0,24.0,False
2011-01-12 18:00:00,135,2,137,18,12,1,2011,2,False,2011-01-12,clear,1.4,-6.0,47.0,35.0,False
2011-01-12 19:00:00,82,1,83,19,12,1,2011,2,False,2011-01-12,clear,0.5,-6.0,47.0,28.0,False
2011-01-12 20:00:00,54,2,56,20,12,1,2011,2,False,2011-01-12,clear,-0.5,-7.0,50.0,22.0,False
2011-01-12 21:00:00,57,0,57,21,12,1,2011,2,False,2011-01-12,clear,-0.5,-7.0,55.0,22.0,False
2011-01-12 22:00:00,32,1,33,22,12,1,2011,2,False,2011-01-12,clear,-0.5,-8.0,55.0,30.0,False
2011-01-12 23:00:00,19,1,20,23,12,1,2011,2,False,2011-01-12,clear,-1.4,-9.0,59.0,28.0,False
2011-01-13 00:00:00,6,1,7,0,13,1,2011,3,False,2011-01-13,clear,-1.4,-8.0,59.0,19.0,False
2011-01-13 01:00:00,2,0,2,1,13,1,2011,3,False,2011-01-13,clear,-1.4,-8.0,50.0,19.0,False
2011-01-13 02:00:00,2,0,2,2,13,1,2011,3,False,2011-01-13,clear,-1.4,-8.0,50.0,24.0,False
2011-01-13 03:00:00,3,0,3,3,13,1,2011,3,False,2011-01-13,clear,-1.4,-8.0,50.0,22.0,False
2011-01-13 04:00:00,4,0,4,4,13,1,2011,3,False,2011-01-13,clear,-1.4,-8.0,50.0,17.0,False
2011-01-13 05:00:00,3,0,3,5,13,1,2011,3,False,2011-01-13,clear,-1.4,-8.0,50.0,20.0,False
2011-01-13 06:00:00,28,0,28,6,13,1,2011,3,False,2011-01-13,clear,-2.4,-6.0,54.0,9.0,False
2011-01-13 07:00:00,72,0,72,7,13,1,2011,3,False,2011-01-13,clear,-2.4,-6.0,54.0,9.0,False
2011-01-13 08:00:00,197,5,202,8,13,1,2011,3,False,2011-01-13,clear,-1.4,-7.0,50.0,13.0,False
2011-01-13 09:00:00,137,2,139,9,13,1,2011,3,False,2011-01-13,clear,-1.4,-8.0,50.0,22.0,False
2011-01-13 10:00:00,36,2,38,10,13,1,2011,3,False,2011-01-13,clouds,-0.5,-7.0,50.0,24.0,False
2011-01-13 11:00:00,33,4,37,11,13,1,2011,3,False,2011-01-13,clouds,1.4,-5.0,44.0,30.0,False
2011-01-13 12:00:00,49,3,52,12,13,1,2011,3,False,2011-01-13,clear,1.4,-5.0,44.0,28.0,False
2011-01-13 13:00:00,81,2,83,13,13,1,2011,3,False,2011-01-13,clear,2.3,-3.0,41.0,30.0,False
2011-01-13 14:00:00,39,3,42,14,13,1,2011,3,False,2011-01-13,clear,2.3,-3.0,41.0,26.0,False
2011-01-13 15:00:00,55,5,60,15,13,1,2011,3,False,2011-01-13,clear,3.3,-2.0,38.0,20.0,False
2011-01-13 16:00:00,76,2,78,16,13,1,2011,3,False,2011-01-13,clear,3.3,-2.0,38.0,24.0,False
2011-01-13 17:00:00,158,4,162,17,13,1,2011,3,False,2011-01-13,clear,1.4,-4.0,40.0,19.0,False
2011-01-13 18:00:00,141,3,144,18,13,1,2011,3,False,2011-01-13,clear,1.4,-4.0,40.0,22.0,False
2011-01-13 19:00:00,98,1,99,19,13,1,2011,3,False,2011-01-13,clear,-0.5,-6.0,47.0,17.0,False
2011-01-13 20:00:00,64,0,64,20,13,1,2011,3,False,2011-01-13,clear,-0.5,-6.0,47.0,15.0,False
2011-01-13 21:00:00,40,0,40,21,13,1,2011,3,False,2011-01-13,clear,-1.4,-8.0,46.0,20.0,False
2011-01-13 22:00:00,30,0,30,22,13,1,2011,3,False,2011-01-13,clear,-1.4,-8.0,46.0,22.0,False
2011-01-13 23:00:00,14,1,15,23,13,1,2011,3,False,2011-01-13,clear,-2.4,-7.0,50.0,13.0,False
2011-01-14 00:00:00,14,0,14,0,14,1,2011,4,False,2011-01-14,clear,-2.4,-7.0,50.0,13.0,False
2011-01-14 01:00:00,5,0,5,1,14,1,2011,4,False,2011-01-14,clear,-3.3,-8.0,54.0,11.0,False
2011-01-14 02:00:00,1,0,1,2,14,1,2011,4,False,2011-01-14,clear,-3.3,-8.0,54.0,9.0,False
2011-01-14 03:00:00,1,0,1,3,14,1,2011,4,False,2011-01-14,clear,-3.3,-7.0,54.0,7.0,False
2011-01-14 05:00:00,8,0,8,5,14,1,2011,4,False,2011-01-14,clear,-3.3,-7.0,54.0,6.0,False
2011-01-14 06:00:00,17,0,17,6,14,1,2011,4,False,2011-01-14,clear,-3.3,-4.0,54.0,0.0,False
2011-01-14 07:00:00,70,0,70,7,14,1,2011,4,False,2011-01-14,clear,-3.3,-8.0,74.0,11.0,False
2011-01-14 08:00:00,156,2,158,8,14,1,2011,4,False,2011-01-14,clear,-2.4,-5.0,68.0,0.0,False
2011-01-14 09:00:00,117,0,117,9,14,1,2011,4,False,2011-01-14,clear,-1.4,-6.0,69.0,9.0,False
2011-01-14 10:00:00,40,4,44,10,14,1,2011,4,False,2011-01-14,clear,0.5,-4.0,55.0,13.0,False
2011-01-14 11:00:00,47,6,53,11,14,1,2011,4,False,2011-01-14,clear,0.5,-5.0,51.0,19.0,False
2011-01-14 12:00:00,59,2,61,12,14,1,2011,4,False,2011-01-14,clear,1.4,-3.0,44.0,17.0,False
2011-01-14 13:00:00,73,4,77,13,14,1,2011,4,False,2011-01-14,clear,2.3,-3.0,37.0,26.0,False
2011-01-14 14:00:00,59,5,64,14,14,1,2011,4,False,2011-01-14,clear,2.3,-2.0,41.0,19.0,False
2011-01-14 15:00:00,59,9,68,15,14,1,2011,4,False,2011-01-14,clear,3.3,-0.0,38.0,11.0,False
2011-01-14 16:00:00,87,3,90,16,14,1,2011,4,False,2011-01-14,clear,2.3,-0.0,41.0,7.0,False
2011-01-14 17:00:00,155,4,159,17,14,1,2011,4,False,2011-01-14,clear,2.3,-1.0,41.0,11.0,False
2011-01-14 18:00:00,134,5,139,18,14,1,2011,4,False,2011-01-14,clear,1.4,1.0,47.0,0.0,False
2011-01-14 19:00:00,89,3,92,19,14,1,2011,4,False,2011-01-14,clear,-0.5,-3.0,59.0,6.0,False
2011-01-14 20:00:00,68,0,68,20,14,1,2011,4,False,2011-01-14,clear,0.5,-0.0,59.0,0.0,False
2011-01-14 21:00:00,48,4,52,21,14,1,2011,4,False,2011-01-14,clear,-0.5,-1.0,69.0,0.0,False
2011-01-14 22:00:00,34,2,36,22,14,1,2011,4,False,2011-01-14,clouds,-0.5,-1.0,69.0,0.0,False
2011-01-14 23:00:00,26,1,27,23,14,1,2011,4,False,2011-01-14,clouds,0.5,-0.0,55.0,0.0,False
2011-01-15 00:00:00,25,3,28,0,15,1,2011,5,True,2011-01-15,clear,0.5,-0.0,55.0,0.0,False
2011-01-15 01:00:00,18,2,20,1,15,1,2011,5,True,2011-01-15,clouds,-0.5,-3.0,59.0,6.0,False
2011-01-15 02:00:00,12,0,12,2,15,1,2011,5,True,2011-01-15,clouds,-0.5,-3.0,59.0,6.0,False
2011-01-15 03:00:00,7,1,8,3,15,1,2011,5,True,2011-01-15,clouds,-0.5,-1.0,59.0,0.0,False
2011-01-15 04:00:00,5,0,5,4,15,1,2011,5,True,2011-01-15,clouds,-0.5,-1.0,59.0,0.0,False
2011-01-15 05:00:00,1,0,1,5,15,1,2011,5,True,2011-01-15,clear,-0.5,-1.0,59.0,0.0,False
2011-01-15 06:00:00,2,1,3,6,15,1,2011,5,True,2011-01-15,clear,-1.4,-5.0,63.0,7.0,False
2011-01-15 07:00:00,9,1,10,7,15,1,2011,5,True,2011-01-15,clear,-1.4,-2.0,63.0,0.0,False
2011-01-15 08:00:00,22,1,23,8,15,1,2011,5,True,2011-01-15,clear,-1.4,-6.0,63.0,9.0,False
2011-01-15 09:00:00,31,2,33,9,15,1,2011,5,True,2011-01-15,clear,-0.5,-4.0,64.0,9.0,False
2011-01-15 10:00:00,57,2,59,10,15,1,2011,5,True,2011-01-15,clear,0.5,-3.0,59.0,11.0,False
2011-01-15 11:00:00,54,18,72,11,15,1,2011,5,True,2011-01-15,clear,1.4,-3.0,55.0,15.0,False
2011-01-15 12:00:00,74,15,89,12,15,1,2011,5,True,2011-01-15,clear,3.3,-1.0,48.0,15.0,False
2011-01-15 13:00:00,80,21,101,13,15,1,2011,5,True,2011-01-15,clear,5.2,1.0,38.0,20.0,False
2011-01-15 14:00:00,92,26,118,14,15,1,2011,5,True,2011-01-15,clear,6.1,3.0,39.0,19.0,False
2011-01-15 15:00:00,108,21,129,15,15,1,2011,5,True,2011-01-15,clouds,7.0,5.0,36.0,13.0,False
2011-01-15 16:00:00,95,33,128,16,15,1,2011,5,True,2011-01-15,clouds,8.0,6.0,34.0,13.0,False
2011-01-15 17:00:00,54,29,83,17,15,1,2011,5,True,2011-01-15,clouds,7.0,4.0,36.0,19.0,False
2011-01-15 18:00:00,69,15,84,18,15,1,2011,5,True,2011-01-15,clouds,6.1,3.0,45.0,17.0,False
2011-01-15 19:00:00,60,14,74,19,15,1,2011,5,True,2011-01-15,clouds,7.0,4.0,39.0,17.0,False
2011-01-15 20:00:00,35,6,41,20,15,1,2011,5,True,2011-01-15,clouds,7.0,4.0,39.0,17.0,False
2011-01-15 21:00:00,51,6,57,21,15,1,2011,5,True,2011-01-15,clouds,7.0,4.0,39.0,15.0,False
2011-01-15 22:00:00,26,0,26,22,15,1,2011,5,True,2011-01-15,clouds,6.1,5.0,42.0,7.0,False
2011-01-15 23:00:00,39,5,44,23,15,1,2011,5,True,2011-01-15,clear,6.1,3.0,45.0,19.0,False
2011-01-16 00:00:00,33,6,39,0,16,1,2011,6,True,2011-01-16,clear,4.2,4.0,56.0,0.0,False
2011-01-16 01:00:00,19,4,23,1,16,1,2011,6,True,2011-01-16,clear,4.2,2.0,56.0,9.0,False
2011-01-16 02:00:00,13,3,16,2,16,1,2011,6,True,2011-01-16,clear,4.2,3.0,56.0,6.0,False
2011-01-16 03:00:00,6,9,15,3,16,1,2011,6,True,2011-01-16,clear,2.3,2.0,69.0,0.0,False
2011-01-16 04:00:00,1,0,1,4,16,1,2011,6,True,2011-01-16,clear,4.2,1.0,56.0,11.0,False
2011-01-16 05:00:00,1,1,2,5,16,1,2011,6,True,2011-01-16,clouds,4.2,1.0,56.0,11.0,False
2011-01-16 06:00:00,1,0,1,6,16,1,2011,6,True,2011-01-16,clouds,4.2,1.0,56.0,11.0,False
2011-01-16 07:00:00,3,0,3,7,16,1,2011,6,True,2011-01-16,clouds,3.3,-2.0,56.0,20.0,False
2011-01-16 08:00:00,18,0,18,8,16,1,2011,6,True,2011-01-16,clear,2.3,-2.0,55.0,19.0,False
2011-01-16 09:00:00,29,3,32,9,16,1,2011,6,True,2011-01-16,clear,2.3,-2.0,51.0,17.0,False
2011-01-16 10:00:00,71,8,79,10,16,1,2011,6,True,2011-01-16,clear,2.3,-2.0,51.0,19.0,False
2011-01-16 11:00:00,70,23,93,11,16,1,2011,6,True,2011-01-16,clear,3.3,-1.0,44.0,17.0,False
2011-01-16 12:00:00,75,29,104,12,16,1,2011,6,True,2011-01-16,clear,3.3,-2.0,41.0,19.0,False
2011-01-16 13:00:00,95,23,118,13,16,1,2011,6,True,2011-01-16,clear,4.2,-1.0,35.0,20.0,False
2011-01-16 14:00:00,69,22,91,14,16,1,2011,6,True,2011-01-16,clear,5.2,2.0,36.0,17.0,False
2011-01-16 15:00:00,78,35,113,15,16,1,2011,6,True,2011-01-16,clear,4.2,-0.0,38.0,17.0,False
2011-01-16 16:00:00,77,22,99,16,16,1,2011,6,True,2011-01-16,clear,3.3,-1.0,38.0,15.0,False
2011-01-16 17:00:00,82,23,105,17,16,1,2011,6,True,2011-01-16,clear,2.3,-2.0,37.0,17.0,False
2011-01-16 18:00:00,56,11,67,18,16,1,2011,6,True,2011-01-16,clear,1.4,-2.0,40.0,11.0,False
2011-01-16 19:00:00,47,14,61,19,16,1,2011,6,True,2011-01-16,clear,0.5,-3.0,47.0,9.0,False
2011-01-16 20:00:00,50,7,57,20,16,1,2011,6,True,2011-01-16,clear,0.5,-3.0,47.0,11.0,False
2011-01-16 21:00:00,22,6,28,21,16,1,2011,6,True,2011-01-16,clear,0.5,-3.0,51.0,11.0,False
2011-01-16 22:00:00,19,2,21,22,16,1,2011,6,True,2011-01-16,clouds,1.4,-2.0,49.0,9.0,False
2011-01-16 23:00:00,18,0,18,23,16,1,2011,6,True,2011-01-16,clouds,1.4,-1.0,40.0,7.0,False
2011-01-17 00:00:00,16,1,17,0,17,1,2011,0,False,2011-01-17,clouds,1.4,-3.0,47.0,15.0,True
2011-01-17 01:00:00,15,1,16,1,17,1,2011,0,False,2011-01-17,clouds,1.4,-3.0,44.0,13.0,True
2011-01-17 02:00:00,8,0,8,2,17,1,2011,0,False,2011-01-17,clouds,0.5,-5.0,43.0,17.0,True
2011-01-17 03:00:00,2,0,2,3,17,1,2011,0,False,2011-01-17,clouds,0.5,-4.0,43.0,13.0,True
2011-01-17 04:00:00,2,1,3,4,17,1,2011,0,False,2011-01-17,clouds,0.5,-3.0,43.0,9.0,True
2011-01-17 05:00:00,1,0,1,5,17,1,2011,0,False,2011-01-17,clouds,0.5,-3.0,43.0,11.0,True
2011-01-17 06:00:00,5,0,5,6,17,1,2011,0,False,2011-01-17,clouds,0.5,-4.0,43.0,13.0,True
2011-01-17 07:00:00,9,4,13,7,17,1,2011,0,False,2011-01-17,clouds,-0.5,-4.0,50.0,9.0,True
2011-01-17 08:00:00,30,3,33,8,17,1,2011,0,False,2011-01-17,clouds,-0.5,-6.0,47.0,15.0,True
2011-01-17 09:00:00,39,8,47,9,17,1,2011,0,False,2011-01-17,clouds,-0.5,-6.0,47.0,15.0,True
2011-01-17 10:00:00,50,7,57,10,17,1,2011,0,False,2011-01-17,clouds,-0.5,-6.0,50.0,17.0,True
2011-01-17 11:00:00,55,9,64,11,17,1,2011,0,False,2011-01-17,clouds,-0.5,-6.0,55.0,13.0,True
2011-01-17 12:00:00,70,10,80,12,17,1,2011,0,False,2011-01-17,clouds,0.5,-3.0,47.0,9.0,True
2011-01-17 13:00:00,80,13,93,13,17,1,2011,0,False,2011-01-17,clouds,0.5,-3.0,47.0,9.0,True
2011-01-17 14:00:00,74,12,86,14,17,1,2011,0,False,2011-01-17,clouds,0.5,-2.0,43.0,7.0,True
2011-01-17 15:00:00,72,21,93,15,17,1,2011,0,False,2011-01-17,clouds,1.4,-2.0,47.0,11.0,True
2011-01-17 16:00:00,76,6,82,16,17,1,2011,0,False,2011-01-17,clouds,1.4,-2.0,47.0,11.0,True
2011-01-17 17:00:00,67,4,71,17,17,1,2011,0,False,2011-01-17,clear,1.4,-3.0,51.0,13.0,True
2011-01-17 18:00:00,85,7,92,18,17,1,2011,0,False,2011-01-17,clouds,0.5,-5.0,55.0,17.0,True
2011-01-17 19:00:00,58,2,60,19,17,1,2011,0,False,2011-01-17,light_rain,0.5,-4.0,59.0,13.0,True
2011-01-17 20:00:00,29,4,33,20,17,1,2011,0,False,2011-01-17,light_rain,-0.5,-6.0,80.0,13.0,True
2011-01-17 21:00:00,24,3,27,21,17,1,2011,0,False,2011-01-17,light_rain,-0.5,-6.0,80.0,13.0,True
2011-01-17 22:00:00,13,0,13,22,17,1,2011,0,False,2011-01-17,light_rain,-1.4,-8.0,93.0,17.0,True
2011-01-17 23:00:00,3,1,4,23,17,1,2011,0,False,2011-01-17,light_rain,-0.5,-7.0,86.0,19.0,True
2011-01-18 12:00:00,3,0,3,12,18,1,2011,1,False,2011-01-18,clouds,1.4,-4.0,86.0,22.0,False
2011-01-18 13:00:00,22,0,22,13,18,1,2011,1,False,2011-01-18,clouds,1.4,-3.0,86.0,15.0,False
2011-01-18 14:00:00,26,2,28,14,18,1,2011,1,False,2011-01-18,clouds,2.3,-1.0,80.0,11.0,False
2011-01-18 15:00:00,32,3,35,15,18,1,2011,1,False,2011-01-18,clouds,2.3,-1.0,87.0,11.0,False
2011-01-18 16:00:00,61,0,61,16,18,1,2011,1,False,2011-01-18,clouds,2.3,-1.0,87.0,13.0,False
2011-01-18 17:00:00,124,1,125,17,18,1,2011,1,False,2011-01-18,clouds,2.3,-1.0,82.0,13.0,False
2011-01-18 18:00:00,132,1,133,18,18,1,2011,1,False,2011-01-18,clouds,2.3,-1.0,80.0,11.0,False
2011-01-18 19:00:00,98,1,99,19,18,1,2011,1,False,2011-01-18,clouds,2.3,-1.0,80.0,9.0,False
2011-01-18 20:00:00,83,0,83,20,18,1,2011,1,False,2011-01-18,clouds,2.3,2.0,87.0,0.0,False
2011-01-18 21:00:00,41,0,41,21,18,1,2011,1,False,2011-01-18,clouds,2.3,-0.0,93.0,7.0,False
2011-01-18 22:00:00,33,0,33,22,18,1,2011,1,False,2011-01-18,clouds,2.3,1.0,93.0,6.0,False
2011-01-18 23:00:00,19,1,20,23,18,1,2011,1,False,2011-01-18,clouds,2.3,2.0,93.0,0.0,False
2011-01-19 00:00:00,3,0,3,0,19,1,2011,2,False,2011-01-19,clouds,2.3,2.0,93.0,0.0,False
2011-01-19 01:00:00,6,1,7,1,19,1,2011,2,False,2011-01-19,light_rain,2.3,-1.0,93.0,9.0,False
2011-01-19 02:00:00,3,0,3,2,19,1,2011,2,False,2011-01-19,light_rain,2.3,-1.0,93.0,9.0,False
2011-01-19 04:00:00,1,1,2,4,19,1,2011,2,False,2011-01-19,light_rain,2.3,-1.0,93.0,9.0,False
2011-01-19 05:00:00,7,0,7,5,19,1,2011,2,False,2011-01-19,clouds,2.3,1.0,93.0,6.0,False
2011-01-19 06:00:00,32,0,32,6,19,1,2011,2,False,2011-01-19,clouds,2.3,1.0,93.0,6.0,False
2011-01-19 07:00:00,89,1,90,7,19,1,2011,2,False,2011-01-19,clouds,3.3,1.0,92.0,7.0,False
2011-01-19 08:00:00,196,1,197,8,19,1,2011,2,False,2011-01-19,clouds,3.3,1.0,93.0,7.0,False
2011-01-19 09:00:00,107,2,109,9,19,1,2011,2,False,2011-01-19,clouds,3.3,1.0,93.0,7.0,False
2011-01-19 10:00:00,46,1,47,10,19,1,2011,2,False,2011-01-19,clouds,4.2,2.0,93.0,9.0,False
2011-01-19 11:00:00,47,5,52,11,19,1,2011,2,False,2011-01-19,clouds,5.2,4.0,87.0,6.0,False
2011-01-19 12:00:00,65,5,70,12,19,1,2011,2,False,2011-01-19,clouds,6.1,5.0,81.0,6.0,False
2011-01-19 13:00:00,67,11,78,13,19,1,2011,2,False,2011-01-19,clear,10.8,11.0,62.0,19.0,False
2011-01-19 14:00:00,68,7,75,14,19,1,2011,2,False,2011-01-19,clear,10.8,11.0,58.0,17.0,False
2011-01-19 15:00:00,78,4,82,15,19,1,2011,2,False,2011-01-19,clear,10.8,11.0,54.0,19.0,False
2011-01-19 16:00:00,94,10,104,16,19,1,2011,2,False,2011-01-19,clear,9.9,10.0,58.0,26.0,False
2011-01-19 17:00:00,190,7,197,17,19,1,2011,2,False,2011-01-19,clear,8.9,6.0,57.0,22.0,False
2011-01-19 18:00:00,156,5,161,18,19,1,2011,2,False,2011-01-19,clear,8.0,5.0,61.0,19.0,False
2011-01-19 19:00:00,108,4,112,19,19,1,2011,2,False,2011-01-19,clear,7.0,3.0,57.0,28.0,False
2011-01-19 20:00:00,74,2,76,20,19,1,2011,2,False,2011-01-19,clear,7.0,4.0,49.0,20.0,False
2011-01-19 21:00:00,55,4,59,21,19,1,2011,2,False,2011-01-19,clear,7.0,3.0,49.0,28.0,False
2011-01-19 22:00:00,53,6,59,22,19,1,2011,2,False,2011-01-19,clear,6.1,4.0,52.0,11.0,False
2011-01-19 23:00:00,27,1,28,23,19,1,2011,2,False,2011-01-19,clear,6.1,2.0,52.0,31.0,False
2011-01-20 00:00:00,8,5,13,0,20,1,2011,3,False,2011-01-20,clear,4.2,-1.0,56.0,26.0,False
2011-01-20 01:00:00,3,2,5,1,20,1,2011,3,False,2011-01-20,clear,4.2,2.0,56.0,0.0,False
2011-01-20 02:00:00,2,0,2,2,20,1,2011,3,False,2011-01-20,clear,4.2,2.0,56.0,0.0,False
2011-01-20 03:00:00,1,0,1,3,20,1,2011,3,False,2011-01-20,clear,4.2,1.0,56.0,11.0,False
2011-01-20 04:00:00,1,0,1,4,20,1,2011,3,False,2011-01-20,clear,4.2,1.0,56.0,11.0,False
2011-01-20 05:00:00,6,0,6,5,20,1,2011,3,False,2011-01-20,clear,3.3,-1.0,60.0,15.0,False
2011-01-20 06:00:00,35,0,35,6,20,1,2011,3,False,2011-01-20,clear,2.3,-2.0,60.0,15.0,False
2011-01-20 07:00:00,100,1,101,7,20,1,2011,3,False,2011-01-20,clear,2.3,-2.0,55.0,15.0,False
2011-01-20 08:00:00,247,2,249,8,20,1,2011,3,False,2011-01-20,clear,2.3,-2.0,55.0,19.0,False
2011-01-20 09:00:00,140,3,143,9,20,1,2011,3,False,2011-01-20,clouds,3.3,-1.0,52.0,15.0,False
2011-01-20 10:00:00,56,1,57,10,20,1,2011,3,False,2011-01-20,clear,4.2,-1.0,48.0,20.0,False
2011-01-20 11:00:00,63,5,68,11,20,1,2011,3,False,2011-01-20,clouds,5.2,2.0,45.0,11.0,False
2011-01-20 12:00:00,77,7,84,12,20,1,2011,3,False,2011-01-20,clouds,6.1,6.0,42.0,0.0,False
2011-01-20 13:00:00,86,12,98,13,20,1,2011,3,False,2011-01-20,clouds,5.2,3.0,45.0,7.0,False
2011-01-20 14:00:00,75,6,81,14,20,1,2011,3,False,2011-01-20,clouds,6.1,4.0,45.0,9.0,False
2011-01-20 15:00:00,62,8,70,15,20,1,2011,3,False,2011-01-20,clouds,7.0,5.0,45.0,13.0,False
2011-01-20 16:00:00,83,8,91,16,20,1,2011,3,False,2011-01-20,clouds,6.1,4.0,49.0,9.0,False
2011-01-20 17:00:00,207,8,215,17,20,1,2011,3,False,2011-01-20,clouds,6.1,5.0,49.0,7.0,False
2011-01-20 18:00:00,184,1,185,18,20,1,2011,3,False,2011-01-20,clouds,4.2,1.0,56.0,13.0,False
